,open,close,high,low,volume,money,avg,high_limit,low_limit,pre_close,paused,factor
2005-01-18 14:28:00,1.58,1.58,1.58,1.58,0.0,0.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:29:00,1.58,1.58,1.58,1.58,12713.0,20125.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:30:00,1.58,1.58,1.58,1.58,12713.0,20125.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:31:00,1.58,1.58,1.58,1.58,19614.0,31050.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:32:00,1.58,1.58,1.58,1.58,21793.0,34500.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:33:00,1.58,1.58,1.58,1.58,27604.0,43700.0,1.58,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:34:00,1.59,1.59,1.59,1.59,9080.0,14400.0,1.59,1.73,1.42,1.58,0.0,0.2753180214133852
2005-01-18 14:35:00,1.59,1.6,1.6,1.59,31237.0,49866.0,1.6,1.73,1.42,1.59,0.0,0.2753180214133852
2005-01-18 14:36:00,1.6,1.6,1.6,1.6,1816.0,2905.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:37:00,1.6,1.6,1.6,1.6,3632.0,5810.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:38:00,1.61,1.61,1.61,1.61,6175.0,9945.0,1.61,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:39:00,1.61,1.61,1.61,1.61,1090.0,1758.0,1.61,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:40:00,1.6,1.6,1.6,1.6,363.0,581.0,1.6,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:41:00,1.6,1.61,1.61,1.6,19977.0,32050.0,1.61,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:42:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:43:00,1.61,1.61,1.61,1.61,14529.0,23420.0,1.61,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:44:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:45:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:46:00,1.6,1.6,1.6,1.6,12713.0,20344.0,1.6,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:47:00,1.6,1.6,1.6,1.6,726.0,1162.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:48:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:49:00,1.6,1.6,1.6,1.6,2179.0,3486.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:50:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:51:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:52:00,1.6,1.6,1.6,1.6,363.0,581.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:53:00,1.61,1.61,1.61,1.61,7264.0,11660.0,1.61,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:54:00,1.6,1.6,1.6,1.6,9444.0,15080.0,1.6,1.73,1.42,1.61,0.0,0.2753180214133852
2005-01-18 14:55:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:56:00,1.6,1.6,1.6,1.6,7264.0,11600.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:57:00,1.6,1.6,1.6,1.6,3632.0,5800.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:58:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 14:59:00,1.6,1.6,1.6,1.6,3632.0,5820.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-18 15:00:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.73,1.42,1.6,0.0,0.2753180214133852
2005-01-19 09:31:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 09:32:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:33:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:34:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:35:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:36:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:37:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:38:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:39:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:40:00,1.62,1.62,1.62,1.62,0.0,0.0,1.62,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:41:00,1.58,1.58,1.58,1.58,5085.0,8050.0,1.58,1.76,1.44,1.62,0.0,0.2753180214133852
2005-01-19 09:42:00,1.58,1.58,1.58,1.58,726.0,1150.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:43:00,1.58,1.58,1.58,1.58,363.0,575.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:44:00,1.58,1.58,1.58,1.58,6901.0,10925.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:45:00,1.58,1.58,1.58,1.58,3995.0,6325.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:46:00,1.58,1.58,1.58,1.58,0.0,0.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:47:00,1.58,1.58,1.58,1.58,0.0,0.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:48:00,1.58,1.58,1.58,1.58,0.0,0.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:49:00,1.58,1.58,1.58,1.58,0.0,0.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:50:00,1.58,1.58,1.58,1.58,11260.0,17825.0,1.58,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:51:00,1.59,1.59,1.59,1.59,1816.0,2880.0,1.59,1.76,1.44,1.58,0.0,0.2753180214133852
2005-01-19 09:52:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:53:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:54:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:55:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:56:00,1.59,1.59,1.59,1.59,1816.0,2890.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:57:00,1.59,1.59,1.59,1.59,1816.0,2885.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:58:00,1.59,1.59,1.59,1.59,1816.0,2885.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 09:59:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:00:00,1.59,1.59,1.59,1.59,1453.0,2308.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:01:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:02:00,1.59,1.59,1.59,1.59,726.0,1154.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:03:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:04:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:05:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:06:00,1.59,1.59,1.59,1.59,3632.0,5770.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:07:00,1.61,1.61,1.61,1.61,1453.0,2332.0,1.61,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:08:00,1.61,1.61,1.61,1.61,2179.0,3498.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:09:00,1.61,1.61,1.61,1.61,2906.0,4664.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:10:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:11:00,1.61,1.61,1.61,1.61,363.0,583.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:12:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:13:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:14:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:15:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:16:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:17:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:18:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:19:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:20:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:21:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:22:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:23:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:24:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:25:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:26:00,1.59,1.59,1.59,1.59,5085.0,8092.0,1.59,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 10:27:00,1.59,1.59,1.59,1.59,363.0,578.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:28:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:29:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:30:00,1.59,1.59,1.59,1.59,2179.0,3468.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:31:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:32:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:33:00,1.59,1.59,1.59,1.59,363.0,577.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:34:00,1.59,1.59,1.59,1.59,1090.0,1728.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:35:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:36:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:37:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:38:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:39:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:40:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:41:00,1.59,1.59,1.59,1.59,1453.0,2312.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:42:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:43:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:44:00,1.59,1.59,1.59,1.59,1453.0,2312.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:45:00,1.59,1.59,1.59,1.59,1816.0,2880.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:46:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:47:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:48:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:49:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:50:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:51:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:52:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:53:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:54:00,1.59,1.59,1.59,1.59,3632.0,5760.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:55:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:56:00,1.59,1.59,1.59,1.59,10533.0,16762.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:57:00,1.59,1.59,1.59,1.59,1453.0,2312.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:58:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 10:59:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 11:00:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 11:01:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 11:02:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 11:03:00,1.6,1.6,1.6,1.6,3269.0,5220.0,1.6,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 11:04:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:05:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:06:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:07:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:08:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:09:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:10:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:11:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:12:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:13:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:14:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:15:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:16:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:17:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:18:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:19:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:20:00,1.6,1.6,1.6,1.6,726.0,1160.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:21:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:22:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:23:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:24:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:25:00,1.6,1.6,1.6,1.6,2179.0,3480.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:26:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:27:00,1.6,1.61,1.61,1.6,34142.0,54797.0,1.61,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 11:28:00,1.61,1.61,1.61,1.61,9807.0,15768.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 11:29:00,1.61,1.61,1.61,1.61,1090.0,1749.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 11:30:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:01:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:02:00,1.61,1.61,1.61,1.61,1090.0,1749.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:03:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:04:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:05:00,1.61,1.61,1.61,1.61,3632.0,5840.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:06:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:07:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:08:00,1.61,1.61,1.61,1.61,1816.0,2915.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:09:00,1.61,1.61,1.61,1.61,6175.0,9911.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:10:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:11:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:12:00,1.61,1.61,1.61,1.61,3269.0,5247.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:13:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:14:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:15:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:16:00,1.61,1.61,1.61,1.61,363.0,583.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:17:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:18:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:19:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:20:00,1.6,1.6,1.6,1.6,7264.0,11640.0,1.6,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:21:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:22:00,1.59,1.59,1.59,1.59,16345.0,25938.0,1.59,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:23:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:24:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:25:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:26:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:27:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:28:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:29:00,1.59,1.59,1.59,1.59,0.0,0.0,1.59,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:30:00,1.61,1.61,1.61,1.61,4722.0,7592.0,1.61,1.76,1.44,1.59,0.0,0.2753180214133852
2005-01-19 13:31:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:32:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:33:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:34:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:35:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:36:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:37:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:38:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:39:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:40:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:41:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:42:00,1.6,1.6,1.6,1.6,1816.0,2900.0,1.6,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:43:00,1.6,1.6,1.6,1.6,3632.0,5800.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:44:00,1.6,1.6,1.6,1.6,3632.0,5800.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:45:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:46:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:47:00,1.6,1.6,1.6,1.6,3632.0,5800.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:48:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:49:00,1.6,1.6,1.6,1.6,2906.0,4656.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:50:00,1.6,1.6,1.6,1.6,726.0,1164.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:51:00,1.6,1.6,1.6,1.6,3995.0,6402.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:52:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:53:00,1.6,1.6,1.6,1.6,0.0,0.0,1.6,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:54:00,1.61,1.61,1.61,1.61,1090.0,1752.0,1.61,1.76,1.44,1.6,0.0,0.2753180214133852
2005-01-19 13:55:00,1.61,1.61,1.61,1.61,726.0,1168.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
2005-01-19 13:56:00,1.61,1.61,1.61,1.61,0.0,0.0,1.61,1.76,1.44,1.61,0.0,0.2753180214133852
